phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
1047600,http://file.sf.bg.ac.rs/bases/member_image_box.htm,http://www.phishtank.com/phish_detail.php?phish_id=1047600,2010-09-09T19:06:16+00:00,yes,2010-09-09T20:03:07+00:00,yes,Other
1047599,http://www.zzzdomain.info/folder1/myonline2acount.login.php,http://www.phishtank.com/phish_detail.php?phish_id=1047599,2010-09-09T19:05:14+00:00,yes,2010-09-09T20:03:07+00:00,yes,Other
1047594,http://www.moviexclusive.com/estore/bancopostaonline.poste.it/bpol/CARTEPRE/index.php?MfcISAPICommand=SignInFPP&amp;UsingSSL=1&amp;email=&amp;userid,http://www.phishtank.com/phish_detail.php?phish_id=1047594,2010-09-09T18:50:27+00:00,yes,2010-09-09T20:11:02+00:00,yes,Other
1047588,"http://www.yahooh.go.ro/index.htm?4051486&.rand=bnvfjimj6jpnb#_pg=showMessage&sMid=0&fid=%2540S%2540Search&filterBy=&squery=bomber&vp=1&.rand=1136701236&midIndex=0&mid=1_22_2_28796_0_AJ46vs4AAYAMRzhb3Apu8EwDqhc&fromId=ionkuvaka2005@yahoo.com&clean&m=1_22_2_28796_0_AJ46vs4AAYAMRzhb3Apu8EwDqhc,1_938_2_32364_0_AJg6vs4AAIu9RscmLA20skjPd3w,1_1844_23_1855_0_AJk6vs4AAGGrRK%2BomwgnuQBB7EE,&",http://www.phishtank.com/phish_detail.php?phish_id=1047588,2010-09-09T18:26:04+00:00,yes,2010-09-09T19:20:20+00:00,yes,PayPal
1047587,http://www.arc.ice.toyota-ct.ac.jp/modules/bwiki/wiki/.hIaccess/.x0rs5/1/1.php?jsessionid=CAM10:jsessionid=0000RcSVT4vYF7HNB8AsppR8HRo:11j71fovq?IDV_URL=hsbc.MyHSBC_pib,http://www.phishtank.com/phish_detail.php?phish_id=1047587,2010-09-09T18:26:02+00:00,yes,2010-09-09T19:04:15+00:00,yes,"HSBC Group"
1047583,http://loginsignin.jp22.net/httpaccesssigninfree.html,http://www.phishtank.com/phish_detail.php?phish_id=1047583,2010-09-09T17:59:18+00:00,yes,2010-09-09T18:56:47+00:00,yes,PayPal
1047582,http://sei119.eq.ccu.edu.tw/internet.logon.bank/,http://www.phishtank.com/phish_detail.php?phish_id=1047582,2010-09-09T17:56:53+00:00,yes,2010-09-09T18:56:47+00:00,yes,Other
1047581,http://www.angryyoungdemocrats.org/members/www.hsbc.co.uk/online.html,http://www.phishtank.com/phish_detail.php?phish_id=1047581,2010-09-09T17:45:09+00:00,yes,2010-09-09T19:05:20+00:00,yes,"HSBC Group"
1047574,http://happy.to/ebay.it-conto,http://www.phishtank.com/phish_detail.php?phish_id=1047574,2010-09-09T17:32:06+00:00,yes,2010-09-09T19:06:25+00:00,yes,"eBay, Inc."
1047572,http://sei119.eq.ccu.edu.tw/hhhh.html,http://www.phishtank.com/phish_detail.php?phish_id=1047572,2010-09-09T17:26:34+00:00,yes,2010-09-09T18:47:43+00:00,yes,Other
1047571,http://www.kansasheritagefoundation.org/admin/PayPal.fr/Confirmation/siteweb/s/sa321sa564sa21s5a4sa/,http://www.phishtank.com/phish_detail.php?phish_id=1047571,2010-09-09T17:24:35+00:00,yes,2010-09-09T19:06:25+00:00,yes,PayPal
1047570,http://www.nkc.org.rs/under_construction/member_image_box.htm,http://www.phishtank.com/phish_detail.php?phish_id=1047570,2010-09-09T17:24:30+00:00,yes,2010-09-09T18:27:51+00:00,yes,"Alliance Bank"
1047569,http://acounts.creaiglistes.org/login/,http://www.phishtank.com/phish_detail.php?phish_id=1047569,2010-09-09T17:22:52+00:00,yes,2010-09-09T18:47:44+00:00,yes,Other
1047568,http://capturemax.com/pay.php,http://www.phishtank.com/phish_detail.php?phish_id=1047568,2010-09-09T17:22:51+00:00,yes,2010-09-09T18:46:53+00:00,yes,Other
1047566,http://nakanorei.com/bbs/data/paypal.it.com/?=7studioboss@gmail.com.,http://www.phishtank.com/phish_detail.php?phish_id=1047566,2010-09-09T17:15:13+00:00,yes,2010-09-09T19:07:30+00:00,yes,PayPal
1047564,http://palpal.be.tl/Thanks.htm,http://www.phishtank.com/phish_detail.php?phish_id=1047564,2010-09-09T17:08:07+00:00,yes,2010-09-09T18:11:03+00:00,yes,PayPal
1047563,http://wreckhousemastering.com/secure.confirmation/index.html,http://www.phishtank.com/phish_detail.php?phish_id=1047563,2010-09-09T17:07:23+00:00,yes,2010-09-09T17:49:20+00:00,yes,"Bank of America Corporation"
1047562,http://us.battle-net-battle.com/login/login.htm?ref=https://www.worldofwarcraft.com/account/&amp;app=wam&amp;rhtml=true,http://www.phishtank.com/phish_detail.php?phish_id=1047562,2010-09-09T17:04:26+00:00,yes,2010-09-09T17:49:20+00:00,yes,Other
1047558,http://todayscharlottewoman.com/templates/beez/dir/surpreenda-master-card2/index.html,http://www.phishtank.com/phish_detail.php?phish_id=1047558,2010-09-09T16:56:08+00:00,yes,2010-09-09T17:49:52+00:00,yes,Other
1047557,http://www.mobimat.net/test/myappkit/log_finish_payment.php#,http://www.phishtank.com/phish_detail.php?phish_id=1047557,2010-09-09T16:53:05+00:00,yes,2010-09-09T17:34:07+00:00,yes,PayPal
1047556,http://64.15.156.173/~dondsfco/update.php,http://www.phishtank.com/phish_detail.php?phish_id=1047556,2010-09-09T16:52:29+00:00,yes,2010-09-09T18:31:41+00:00,yes,Other
1047555,http://74.200.250.86/.w.html,http://www.phishtank.com/phish_detail.php?phish_id=1047555,2010-09-09T16:52:14+00:00,yes,2010-09-09T17:49:52+00:00,yes,Other
1047554,http://cedarsbarnnursery.com/2/de/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e2fe3d7ade3a9a4233a2480054374c6802fe3d7ade3a9a4233a2480054374c680,http://www.phishtank.com/phish_detail.php?phish_id=1047554,2010-09-09T16:47:10+00:00,yes,2010-09-09T17:49:52+00:00,yes,PayPal
1047552,http://fabism.ro/https.paypal.de/Processing.php,http://www.phishtank.com/phish_detail.php?phish_id=1047552,2010-09-09T16:43:07+00:00,yes,2010-09-09T19:08:35+00:00,yes,PayPal
1047550,http://tobinandmelinda.com/archive/U/S/A/paypal_verifivation/paypal_verifivation/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1047550,2010-09-09T16:38:14+00:00,yes,2010-09-09T18:31:41+00:00,yes,PayPal
1047549,http://s119.com/update/check/nfo/,http://www.phishtank.com/phish_detail.php?phish_id=1047549,2010-09-09T16:34:46+00:00,yes,2010-09-09T17:04:46+00:00,yes,"Bank of America Corporation"
1047548,http://paypal.conm.3-tsw8.com/new-paypal/new-paypal/new-paypal/confrom.htm,http://www.phishtank.com/phish_detail.php?phish_id=1047548,2010-09-09T16:33:19+00:00,yes,2010-09-09T18:27:51+00:00,yes,PayPal
1047547,http://www.bestbeautys.info/PayPal/update/cgi-bin/webscrcmd=_login-run/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e59415d0b481218ab1ab8e86e9a75101bb9415d0b481218ab1ab8e86e9a75101bb,http://www.phishtank.com/phish_detail.php?phish_id=1047547,2010-09-09T16:31:47+00:00,yes,2010-09-09T19:09:39+00:00,yes,PayPal
1047542,http://service-compte.viralhosts.com/paypal.com/fr/webscr.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43651b0cc50b64904b8315363e7566b2115d1b0cc50b64904b8315363e7566b2115d,http://www.phishtank.com/phish_detail.php?phish_id=1047542,2010-09-09T16:23:10+00:00,yes,2010-09-09T17:12:47+00:00,yes,PayPal
1047538,http://jellederoeck.be/img/confirmation/error_l.html,http://www.phishtank.com/phish_detail.php?phish_id=1047538,2010-09-09T16:13:10+00:00,yes,2010-09-09T17:12:47+00:00,yes,PayPal
1047535,http://vasarasliga.lv/hsbc.upgrade.hshc.co.uk/IBlogin.html,http://www.phishtank.com/phish_detail.php?phish_id=1047535,2010-09-09T16:04:08+00:00,yes,2010-09-09T17:12:47+00:00,yes,Other
1047534,http://www.intuitiveweightcontrol.com/audio/IBlogin.htm,http://www.phishtank.com/phish_detail.php?phish_id=1047534,2010-09-09T16:04:01+00:00,yes,2010-09-09T18:29:29+00:00,yes,Other
1047533,http://davbaghni.com/cache/paypal-fr/paypal-fr/paypal-fr/fr-fr/,http://www.phishtank.com/phish_detail.php?phish_id=1047533,2010-09-09T15:57:07+00:00,yes,2010-09-09T17:01:02+00:00,yes,PayPal
1047529,http://cr0ssf1re.solidwebhost.com/crisis/,http://www.phishtank.com/phish_detail.php?phish_id=1047529,2010-09-09T15:39:56+00:00,yes,2010-09-09T19:11:48+00:00,yes,Other
1047528,http://rs3mods.atspace.com/login.html,http://www.phishtank.com/phish_detail.php?phish_id=1047528,2010-09-09T15:39:01+00:00,yes,2010-09-09T19:11:48+00:00,yes,Other
1047527,http://ultimateuptimeserver.t35.com/,http://www.phishtank.com/phish_detail.php?phish_id=1047527,2010-09-09T15:36:57+00:00,yes,2010-09-09T17:12:15+00:00,yes,Other
1047526,http://juniinhu.hdfree.com.br/,http://www.phishtank.com/phish_detail.php?phish_id=1047526,2010-09-09T15:34:31+00:00,yes,2010-09-09T17:07:59+00:00,yes,Tibia
1047525,http://www.azzurratrading.it/cgi-bin/PAYPAL/EN/CONFIRMATION/CUSTOM/454ZDD12rFDG45OKJNOC/,http://www.phishtank.com/phish_detail.php?phish_id=1047525,2010-09-09T15:32:18+00:00,yes,2010-09-09T17:12:15+00:00,yes,PayPal
1047524,http://221.195.0.19/capitalone.html,http://www.phishtank.com/phish_detail.php?phish_id=1047524,2010-09-09T15:32:07+00:00,yes,2010-09-09T20:04:44+00:00,yes,Other
1047520,http://www.incheon.ms.kr/hboard/skin/dipu/login.html?webscr=cmd_login,http://www.phishtank.com/phish_detail.php?phish_id=1047520,2010-09-09T15:12:09+00:00,yes,2010-09-09T17:01:34+00:00,yes,PayPal
1047518,http://59-124-132-98.hinet-ip.hinet.net/~mysql/zp/alifie.html,http://www.phishtank.com/phish_detail.php?phish_id=1047518,2010-09-09T14:55:07+00:00,yes,2010-09-09T17:02:06+00:00,yes,PayPal
1047517,http://www.chiencheng.com.tw/~mysql/zp/alifie.html,http://www.phishtank.com/phish_detail.php?phish_id=1047517,2010-09-09T14:54:16+00:00,yes,2010-09-09T16:05:31+00:00,yes,PayPal
1047516,http://www.moviexclusive.com/estore/bancopostaonline.poste.it/bpol/CARTEPRE/index.php?MfcISAPICommand=SignInFPP&amp;UsingSSL=1&amp;email=&amp;userid=,http://www.phishtank.com/phish_detail.php?phish_id=1047516,2010-09-09T14:50:00+00:00,yes,2010-09-09T17:12:15+00:00,yes,"Poste Italiane"
1047512,http://cedarsbarnnursery.com/ws/Confirm.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0ef9b85824e5dd3561b2a43e61a934ecdef9b09d3d19ebb6f4eeec8bd0ef9b85824e5dd3561b2a43e61a934ecde8d8f209d3d19ebb6f4eeec8bd0ef9b85824e5dd3561b2a43e61a934ecdef9b09d3d19ebb6f4eeec8bd0ef9b85824e5dd3561b2a43e61a934ecde85824e5dd3561b2a43e61a934ecde,http://www.phishtank.com/phish_detail.php?phish_id=1047512,2010-09-09T14:34:08+00:00,yes,2010-09-09T19:13:22+00:00,yes,PayPal
1047511,http://www.steco.ro/shop/download/online.php,http://www.phishtank.com/phish_detail.php?phish_id=1047511,2010-09-09T14:33:47+00:00,yes,2010-09-09T16:04:26+00:00,yes,Other
1047510,http://phirozeracing.co.uk/paypal.fr/,http://www.phishtank.com/phish_detail.php?phish_id=1047510,2010-09-09T14:30:30+00:00,yes,2010-09-09T17:04:14+00:00,yes,PayPal
1047508,http://lagme.com/www.bradesco.com.br/LOGIN.php,http://www.phishtank.com/phish_detail.php?phish_id=1047508,2010-09-09T14:25:20+00:00,yes,2010-09-09T19:14:27+00:00,yes,Bradesco
1047506,http://www.airtechnical.com/js/www.halifax-online.co.uk/formslogin.asp.php,http://www.phishtank.com/phish_detail.php?phish_id=1047506,2010-09-09T14:10:36+00:00,yes,2010-09-09T19:14:27+00:00,yes,Other
1047495,http://www.vavekland.com/paypal.htm,http://www.phishtank.com/phish_detail.php?phish_id=1047495,2010-09-09T13:39:14+00:00,yes,2010-09-09T17:11:11+00:00,yes,PayPal
1047493,http://zyngacustomersupport.customer-protected.com/,http://www.phishtank.com/phish_detail.php?phish_id=1047493,2010-09-09T13:28:53+00:00,yes,2010-09-09T17:04:47+00:00,yes,Other
1047492,http://account-confirmations.007sites.com/,http://www.phishtank.com/phish_detail.php?phish_id=1047492,2010-09-09T13:28:19+00:00,yes,2010-09-09T19:16:33+00:00,yes,Other
1047491,http://acount-confirmations.0009.ws/,http://www.phishtank.com/phish_detail.php?phish_id=1047491,2010-09-09T13:26:46+00:00,yes,2010-09-09T20:12:06+00:00,yes,Other
1047489,http://tibiawarning.page.tl/Free-Multiplayer-Online-Role-Playing-Game.htm?subtopic=createaccount,http://www.phishtank.com/phish_detail.php?phish_id=1047489,2010-09-09T13:23:08+00:00,yes,2010-09-09T19:17:06+00:00,yes,Tibia
1047487,http://mastercard.leadhoster.com,http://www.phishtank.com/phish_detail.php?phish_id=1047487,2010-09-09T13:22:00+00:00,yes,2010-09-09T19:18:09+00:00,yes,Other
1047480,http://www.black-tibia-list.za.pl/,http://www.phishtank.com/phish_detail.php?phish_id=1047480,2010-09-09T13:16:37+00:00,yes,2010-09-09T19:18:42+00:00,yes,Tibia
1047477,http://tibia-black-list.htw.pl/,http://www.phishtank.com/phish_detail.php?phish_id=1047477,2010-09-09T13:13:41+00:00,yes,2010-09-09T15:46:04+00:00,yes,Tibia
1047475,http://black-list-celesta.opx.pl/,http://www.phishtank.com/phish_detail.php?phish_id=1047475,2010-09-09T13:11:20+00:00,yes,2010-09-09T19:19:48+00:00,yes,Tibia
1047474,http://secure-blacklist-tibia.htw.pl/?subtopic=createaccount,http://www.phishtank.com/phish_detail.php?phish_id=1047474,2010-09-09T13:10:52+00:00,yes,2010-09-09T19:19:48+00:00,yes,Tibia
1047471,http://nphl.ru/tmp/bbs/httpwww.hsbc.co.uk12HSBCINTEGRATIONCA10000sBurKOcFCNW-AXLro3rz0cH14et5m1u3IDV_URL=hsbc.MyHSBC_pib/hsbc/IBlogin.html,http://www.phishtank.com/phish_detail.php?phish_id=1047471,2010-09-09T13:10:12+00:00,yes,2010-09-09T17:04:47+00:00,yes,Other
1047468,http://www.ceramate.com.tw/~mysql/zp/alifie.html,http://www.phishtank.com/phish_detail.php?phish_id=1047468,2010-09-09T13:02:18+00:00,yes,2010-09-09T17:04:47+00:00,yes,PayPal
1047467,http://eftpsgovcenter.com/eftps/R21ID968674/,http://www.phishtank.com/phish_detail.php?phish_id=1047467,2010-09-09T13:01:33+00:00,yes,2010-09-09T13:45:48+00:00,yes,"Internal Revenue Service"
1047464,http://121.246.187.73//oms_database_relation/hsbc.MyHSBC_pib.html,http://www.phishtank.com/phish_detail.php?phish_id=1047464,2010-09-09T12:55:16+00:00,yes,2010-09-09T16:44:49+00:00,yes,"HSBC Group"
1047462,http://mastercardsoblene.orangeserve.com/,http://www.phishtank.com/phish_detail.php?phish_id=1047462,2010-09-09T12:53:26+00:00,yes,2010-09-09T20:06:18+00:00,yes,Other
1047459,http://atimbrown.co.uk/sto/paypal-fr/,http://www.phishtank.com/phish_detail.php?phish_id=1047459,2010-09-09T12:52:05+00:00,yes,2010-09-09T17:05:51+00:00,yes,PayPal
1047458,http://www.prosperityconceptstoday.com/wpThumbnails/eByISAPISingiinDLLkpe2333ffrer7721wwweby-itDLLrzt2210nou.htm,http://www.phishtank.com/phish_detail.php?phish_id=1047458,2010-09-09T12:51:24+00:00,yes,2010-09-09T20:06:18+00:00,yes,PayPal
1047451,http://www.parkano.fi/evertti/admin/_notes/IBlogin.html,http://www.phishtank.com/phish_detail.php?phish_id=1047451,2010-09-09T12:45:08+00:00,yes,2010-09-09T17:05:51+00:00,yes,"HSBC Group"
1047450,http://gouta-cadeau.webatu.com/,http://www.phishtank.com/phish_detail.php?phish_id=1047450,2010-09-09T12:44:53+00:00,yes,2010-09-09T19:23:03+00:00,yes,Other
1047439,http://aleluiatibia.110mb.com/lol/,http://www.phishtank.com/phish_detail.php?phish_id=1047439,2010-09-09T12:30:15+00:00,yes,2010-09-09T17:05:51+00:00,yes,Tibia
1047437,http://www.tibia-rule.com/,http://www.phishtank.com/phish_detail.php?phish_id=1047437,2010-09-09T12:29:15+00:00,yes,2010-09-09T19:24:09+00:00,yes,Tibia
1047434,http://falloutsecond.hdfree.com.br/,http://www.phishtank.com/phish_detail.php?phish_id=1047434,2010-09-09T12:25:47+00:00,yes,2010-09-09T17:05:51+00:00,yes,Tibia
1047433,http://banishedtibia.hd1.com.br/,http://www.phishtank.com/phish_detail.php?phish_id=1047433,2010-09-09T12:24:03+00:00,yes,2010-09-09T17:10:39+00:00,yes,Tibia
1047432,http://oliveiraportfolio.hd1.com.br/,http://www.phishtank.com/phish_detail.php?phish_id=1047432,2010-09-09T12:23:36+00:00,yes,2010-09-09T17:06:23+00:00,yes,Tibia
1047431,http://tibiaantbot.hd1.com.br/,http://www.phishtank.com/phish_detail.php?phish_id=1047431,2010-09-09T12:22:26+00:00,yes,2010-09-09T17:06:23+00:00,yes,Tibia
1047430,http://tibiia.hd1.com.br/account/subtopic=accountmanagement.html,http://www.phishtank.com/phish_detail.php?phish_id=1047430,2010-09-09T12:21:57+00:00,yes,2010-09-09T17:06:23+00:00,yes,Tibia
1047429,http://redirectlogin.hd1.com.br/?subtopic=createaccount,http://www.phishtank.com/phish_detail.php?phish_id=1047429,2010-09-09T12:20:59+00:00,yes,2010-09-09T17:06:23+00:00,yes,Tibia
1047428,http://masters-card-supreenda.rg3.net/,http://www.phishtank.com/phish_detail.php?phish_id=1047428,2010-09-09T12:19:18+00:00,yes,2010-09-09T19:28:55+00:00,yes,Other
1047425,http://www.cohabitot.com/wp-includes/images/index.php,http://www.phishtank.com/phish_detail.php?phish_id=1047425,2010-09-09T12:17:54+00:00,yes,2010-09-09T17:10:07+00:00,yes,"HSBC Group"
1047424,http://www.mijngolf-shop.nl/shop/images/paypal/index.html?www.paypal.com/webscr.php?cmd=_login-run,http://www.phishtank.com/phish_detail.php?phish_id=1047424,2010-09-09T12:17:11+00:00,yes,2010-09-09T17:10:07+00:00,yes,PayPal
1047423,http://membres.multimania.fr/adibou75/,http://www.phishtank.com/phish_detail.php?phish_id=1047423,2010-09-09T12:17:07+00:00,yes,2010-09-09T19:30:00+00:00,yes,Other
1047422,http://vaitoma.hdfree.com.br/,http://www.phishtank.com/phish_detail.php?phish_id=1047422,2010-09-09T12:15:37+00:00,yes,2010-09-09T15:38:05+00:00,yes,Tibia
1047421,http://informationaccount.hdfree.com.br/,http://www.phishtank.com/phish_detail.php?phish_id=1047421,2010-09-09T12:14:52+00:00,yes,2010-09-09T17:06:23+00:00,yes,Tibia
1047417,http://ametistcristale.ro/https.paypal.fr/fr/fr/Informations.php?cmd=_Informations&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365,http://www.phishtank.com/phish_detail.php?phish_id=1047417,2010-09-09T12:10:05+00:00,yes,2010-09-09T17:10:07+00:00,yes,PayPal
1047415,http://membres.multimania.fr/bodyperfectbody/,http://www.phishtank.com/phish_detail.php?phish_id=1047415,2010-09-09T12:09:34+00:00,yes,2010-09-09T19:31:39+00:00,yes,Other
1047414,http://vietvan.vn/mt/www.paypal.com/cgi-bin/webscr/?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1047414,2010-09-09T11:38:12+00:00,yes,2010-09-09T13:28:58+00:00,yes,PayPal
1047413,http://doorione.net/bbs/board/form/skins/index.html,http://www.phishtank.com/phish_detail.php?phish_id=1047413,2010-09-09T11:17:58+00:00,yes,2010-09-09T13:28:58+00:00,yes,"HSBC Group"
1047412,http://www.mijngolf-shop.nl/shop/images/whs/management/financial/logon.html,http://www.phishtank.com/phish_detail.php?phish_id=1047412,2010-09-09T11:15:26+00:00,yes,2010-09-09T12:22:00+00:00,yes,PayPal
1047410,http://iesalbasit.es/47144714/paypal.com/cgi-bin/webscr?cmd=_home-general&amp;dispatch=c2e655bfbb4cbc3e3936513272b8d8d7db01228b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189,http://www.phishtank.com/phish_detail.php?phish_id=1047410,2010-09-09T11:09:21+00:00,yes,2010-09-09T17:10:07+00:00,yes,PayPal
1047409,http://www.zoukout.com/cms/upload/homepage/Mgkw0fx9lj/videos/IBlogin.html,http://www.phishtank.com/phish_detail.php?phish_id=1047409,2010-09-09T11:08:29+00:00,yes,2010-09-09T15:24:30+00:00,yes,"HSBC Group"
1047406,http://abonnementsecure.new.fr/,http://www.phishtank.com/phish_detail.php?phish_id=1047406,2010-09-09T10:59:05+00:00,yes,2010-09-09T19:32:44+00:00,yes,Other
1047405,http://abonnement.st.tc/,http://www.phishtank.com/phish_detail.php?phish_id=1047405,2010-09-09T10:57:29+00:00,yes,2010-09-09T19:32:44+00:00,yes,Other
1047404,http://abonnement.p1.fr/,http://www.phishtank.com/phish_detail.php?phish_id=1047404,2010-09-09T10:56:29+00:00,yes,2010-09-09T19:33:16+00:00,yes,Other
1047402,http://sdfghjkl.webege.com/dofus%20goulta/armousisi.byethost11.com/index.html,http://www.phishtank.com/phish_detail.php?phish_id=1047402,2010-09-09T10:54:06+00:00,yes,2010-09-09T19:33:49+00:00,yes,Other
1047401,http://frigost2.new.fr/,http://www.phishtank.com/phish_detail.php?phish_id=1047401,2010-09-09T10:53:09+00:00,yes,2010-09-09T19:33:49+00:00,yes,Other
1047400,http://dfgtyhujgftdr.comeze.com/secure.dofus.com/fr/index.html,http://www.phishtank.com/phish_detail.php?phish_id=1047400,2010-09-09T10:52:48+00:00,yes,2010-09-09T19:33:49+00:00,yes,Other
1047396,http://tournoipvp.cfun.fr/,http://www.phishtank.com/phish_detail.php?phish_id=1047396,2010-09-09T10:50:15+00:00,yes,2010-09-09T19:34:21+00:00,yes,Other
1047395,http://gameconnexion.cfun.fr/,http://www.phishtank.com/phish_detail.php?phish_id=1047395,2010-09-09T10:49:27+00:00,yes,2010-09-09T19:34:54+00:00,yes,Other
1047394,http://mitouls.free.fr/www.dofus.com/fr/votre-compte/retrouver-mot-de-passe.html,http://www.phishtank.com/phish_detail.php?phish_id=1047394,2010-09-09T10:47:46+00:00,yes,2010-09-09T19:34:54+00:00,yes,Other
1047391,http://abonnement-gratuit.angelfire.com/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1047391,2010-09-09T10:42:49+00:00,yes,2010-09-09T21:52:21+00:00,yes,Other
1047390,http://www.angelfire.com/members/narutokyubiboss/,http://www.phishtank.com/phish_detail.php?phish_id=1047390,2010-09-09T10:42:26+00:00,yes,2010-09-09T19:35:26+00:00,yes,Other
1047387,http://alexandre83.t35.com/,http://www.phishtank.com/phish_detail.php?phish_id=1047387,2010-09-09T10:38:57+00:00,yes,2010-09-09T12:15:08+00:00,yes,Other
1047386,http://shop-dofus.t35.com/,http://www.phishtank.com/phish_detail.php?phish_id=1047386,2010-09-09T10:38:05+00:00,yes,2010-09-09T12:14:31+00:00,yes,Other
1047385,http://loteriesdofus.t35.com/,http://www.phishtank.com/phish_detail.php?phish_id=1047385,2010-09-09T10:37:39+00:00,yes,2010-09-09T12:14:35+00:00,yes,Other
1047384,http://legendzz.t35.com/identification.html,http://www.phishtank.com/phish_detail.php?phish_id=1047384,2010-09-09T10:37:10+00:00,yes,2010-09-09T17:04:47+00:00,yes,Other
1047383,http://goultar2inscription.t35.com/goultarminator/index.html,http://www.phishtank.com/phish_detail.php?phish_id=1047383,2010-09-09T10:36:38+00:00,yes,2010-09-09T12:13:58+00:00,yes,Other
1047382,http://dofisou.t35.com/,http://www.phishtank.com/phish_detail.php?phish_id=1047382,2010-09-09T10:36:05+00:00,yes,2010-09-09T12:13:26+00:00,yes,Other
1047381,http://peage.t35.com/identification.php,http://www.phishtank.com/phish_detail.php?phish_id=1047381,2010-09-09T10:35:05+00:00,yes,2010-09-09T19:36:00+00:00,yes,Other
1047380,http://dofusankamagame.t35.com/identification.php,http://www.phishtank.com/phish_detail.php?phish_id=1047380,2010-09-09T10:34:21+00:00,yes,2010-09-09T18:32:14+00:00,yes,Other
1047379,http://ogrinesdata.t35.com/identification.php,http://www.phishtank.com/phish_detail.php?phish_id=1047379,2010-09-09T10:33:38+00:00,yes,2010-09-09T12:12:22+00:00,yes,Other
1047378,http://rpgdata.t35.com/ogrines/identification.php,http://www.phishtank.com/phish_detail.php?phish_id=1047378,2010-09-09T10:33:00+00:00,yes,2010-09-09T12:12:22+00:00,yes,Other
1047377,http://gamerdu06.t35.com/identification.php,http://www.phishtank.com/phish_detail.php?phish_id=1047377,2010-09-09T10:32:26+00:00,yes,2010-09-09T12:12:22+00:00,yes,Other
1047376,http://lolpopo.t35.com/identification.html,http://www.phishtank.com/phish_detail.php?phish_id=1047376,2010-09-09T10:31:51+00:00,yes,2010-09-09T12:12:22+00:00,yes,Other
1047375,http://deniz28.t35.com/identification.html,http://www.phishtank.com/phish_detail.php?phish_id=1047375,2010-09-09T10:30:51+00:00,yes,2010-09-09T12:12:22+00:00,yes,Other
1047374,http://goodiesdofus.t35.com/identification.php,http://www.phishtank.com/phish_detail.php?phish_id=1047374,2010-09-09T10:30:07+00:00,yes,2010-09-09T12:12:22+00:00,yes,Other
1047373,http://azerty123456789.t35.com/identification.php,http://www.phishtank.com/phish_detail.php?phish_id=1047373,2010-09-09T10:29:26+00:00,yes,2010-09-09T12:12:22+00:00,yes,Other
1047372,http://audioteldofusmonaco.t35.com/identification.php,http://www.phishtank.com/phish_detail.php?phish_id=1047372,2010-09-09T10:28:49+00:00,yes,2010-09-09T17:05:51+00:00,yes,Other
1047371,http://many-event.t35.com/,http://www.phishtank.com/phish_detail.php?phish_id=1047371,2010-09-09T10:28:13+00:00,yes,2010-09-09T12:11:24+00:00,yes,Other
1047370,http://dofusfree.t35.com/identification.php,http://www.phishtank.com/phish_detail.php?phish_id=1047370,2010-09-09T10:26:12+00:00,yes,2010-09-09T15:42:52+00:00,yes,Other
1047369,http://dofusyim.t35.com/identification.htm,http://www.phishtank.com/phish_detail.php?phish_id=1047369,2010-09-09T10:25:30+00:00,yes,2010-09-09T12:09:49+00:00,yes,Other
1047368,http://dofoux.t35.com/,http://www.phishtank.com/phish_detail.php?phish_id=1047368,2010-09-09T10:24:56+00:00,yes,2010-09-09T12:08:14+00:00,yes,Other
1047367,http://www.coopersimports.com/media/sales/store/logo/default/Optus/Zoo/Home/Boadband/Account/Service/Ecare/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1047367,2010-09-09T10:22:35+00:00,yes,2010-09-09T19:37:04+00:00,yes,Other
1047365,http://chleuhdedaumier.t35.com/,http://www.phishtank.com/phish_detail.php?phish_id=1047365,2010-09-09T10:11:46+00:00,yes,2010-09-09T12:07:07+00:00,yes,Other
1047364,http://otomos.t35.com/,http://www.phishtank.com/phish_detail.php?phish_id=1047364,2010-09-09T10:11:17+00:00,yes,2010-09-09T12:06:34+00:00,yes,Other
1047363,http://pjgitjgoijg.t35.com/,http://www.phishtank.com/phish_detail.php?phish_id=1047363,2010-09-09T10:10:50+00:00,yes,2010-09-09T12:06:34+00:00,yes,Other
